user,item,cnt,daytime,weekday,isweekend,homework,cost,weather,country,city
51,5,1,night,sunday,weekend,unknown,free,sunny,Spain,369
78,56,35,sunset,monday,workday,unknown,free,sunny,Costa Rica,321
23,65,71,morning,friday,workday,home,free,cloudy,United Kingdom,0
91,335,70,morning,sunday,weekend,unknown,free,rainy,Colombia,0
260,21,3,sunset,thursday,workday,home,free,cloudy,United States,999
168,14,1,evening,thursday,workday,unknown,free,sunny,United States,0
436,1835,1,afternoon,friday,workday,unknown,free,cloudy,United Kingdom,401
334,200,6,evening,tuesday,workday,home,free,sunny,Spain,369
153,155,24,afternoon,sunday,weekend,unknown,free,sunny,Mexico,694
452,713,4,night,tuesday,workday,unknown,free,sunny,Chile,151
187,655,1,night,thursday,workday,unknown,paid,cloudy,Peru,799
126,17,1,night,sunday,weekend,home,free,cloudy,United States,0
54,5,1585,noon,friday,workday,unknown,free,sunny,Spain,0
270,9,2,sunrise,thursday,workday,unknown,free,cloudy,Spain,369
71,111,28,afternoon,friday,workday,home,free,rainy,United States,1022
411,33,1,afternoon,thursday,workday,unknown,free,unknown,unknown,0
87,21,2,evening,monday,workday,unknown,free,cloudy,United States,1028
257,301,1168,morning,wednesday,workday,unknown,free,sunny,United States,0
488,1836,90,sunrise,monday,workday,unknown,free,sunny,Argentina,0
155,123,35,morning,monday,workday,home,paid,cloudy,Spain,369
443,33,1,morning,thursday,workday,unknown,free,foggy,India,0
448,1837,537,evening,wednesday,workday,unknown,free,cloudy,Mexico,713
289,10,439,afternoon,wednesday,workday,unknown,free,cloudy,United States,0
59,247,120,noon,friday,workday,unknown,free,sunny,Austria,23
113,377,54,noon,monday,workday,unknown,free,cloudy,Spain,369
59,3,1,night,saturday,weekend,unknown,free,unknown,Austria,23
16,469,105,evening,thursday,workday,unknown,paid,cloudy,Canada,133
582,44,2,afternoon,sunday,weekend,unknown,free,sunny,United States,0
262,5,356,noon,friday,workday,unknown,free,sunny,Mexico,712
5,5,35,morning,saturday,weekend,home,free,sunny,Spain,369
26,21,57,sunset,thursday,workday,unknown,free,sunny,Israel,0
86,78,21,noon,monday,workday,unknown,free,sunny,United Kingdom,401
33,31,10,evening,tuesday,workday,unknown,free,sunny,Ecuador,356
272,1838,1,night,friday,workday,unknown,free,cloudy,United States,0
12,1839,6,night,saturday,weekend,home,free,unknown,United States,0
138,65,18,afternoon,wednesday,workday,unknown,free,cloudy,Mexico,713
74,16,1,morning,saturday,weekend,unknown,free,cloudy,Canada,134
32,59,1,afternoon,monday,workday,unknown,free,sunny,Spain,373
128,477,1,noon,tuesday,workday,unknown,free,foggy,Peru,802
33,453,1,noon,monday,workday,unknown,free,sunny,Ecuador,356
249,1840,260,noon,thursday,workday,home,free,cloudy,United Kingdom,0
93,242,1,night,thursday,workday,unknown,free,drizzle,Netherlands,0
178,25,3,afternoon,wednesday,workday,home,free,rainy,United Kingdom,0
10,209,37,afternoon,saturday,weekend,unknown,free,cloudy,Spain,373
80,59,3,afternoon,friday,workday,home,free,foggy,Spain,0
27,1841,8,noon,thursday,workday,home,free,cloudy,Belgium,0
56,263,39,evening,sunday,weekend,unknown,free,cloudy,Mexico,713
136,17,13,noon,thursday,workday,unknown,free,cloudy,Macedonia,677
74,25,1,morning,saturday,weekend,unknown,free,cloudy,Canada,134
11,1842,3,evening,monday,workday,unknown,free,unknown,unknown,0
236,40,1,morning,sunday,weekend,unknown,free,cloudy,United Kingdom,398
247,162,4,morning,sunday,weekend,unknown,free,cloudy,United States,0
105,25,48,evening,tuesday,workday,unknown,free,sunny,United States,1002
265,18,1,noon,friday,workday,unknown,free,sunny,Poland,0
90,67,60,night,sunday,weekend,unknown,free,cloudy,United States,998
296,58,5,night,saturday,weekend,home,free,cloudy,Canada,132
74,441,240,noon,monday,workday,home,free,foggy,Canada,134
37,1212,4,sunset,sunday,weekend,home,free,sunny,Canada,128
238,206,77,morning,wednesday,workday,unknown,free,unknown,unknown,0
121,3,1,night,wednesday,workday,unknown,free,sunny,United States,0
133,28,49,evening,friday,weekend,home,free,sunny,United States,0
426,136,20,evening,monday,workday,unknown,free,sunny,Sweden,927
61,5,6,sunrise,friday,workday,unknown,free,unknown,unknown,0
16,223,63,evening,friday,weekend,unknown,free,cloudy,Canada,133
183,17,5,night,wednesday,workday,home,free,sunny,United States,0
80,59,202,evening,sunday,weekend,unknown,free,sunny,Spain,0
143,16,3,afternoon,monday,workday,unknown,free,snowy,Lithuania,661
245,21,48,afternoon,thursday,workday,unknown,free,cloudy,United States,0
432,58,1,afternoon,sunday,weekend,unknown,free,cloudy,Canada,133
34,29,26,evening,tuesday,workday,unknown,free,foggy,United Kingdom,0
24,1111,105,evening,tuesday,workday,unknown,free,sunny,United States,0
49,39,3,sunset,wednesday,workday,home,free,sunny,Australia,0
33,155,1,night,friday,workday,unknown,free,foggy,Ecuador,356
726,41,6,night,friday,workday,unknown,free,unknown,unknown,0
106,59,212,afternoon,thursday,workday,unknown,free,rainy,Taiwan,970
108,21,11,afternoon,saturday,weekend,home,free,rainy,Germany,333
7,647,84,night,wednesday,workday,unknown,free,cloudy,India,514
56,200,2,morning,thursday,workday,unknown,free,sunny,Mexico,713
15,452,1,evening,sunday,weekend,unknown,paid,cloudy,Peru,799
45,5,47,night,monday,workday,unknown,free,sunny,Spain,378
262,98,1,afternoon,friday,workday,unknown,free,sunny,Mexico,712
16,1032,5,evening,tuesday,workday,unknown,paid,cloudy,Canada,133
98,21,64,night,thursday,workday,unknown,free,cloudy,Peru,799
472,338,9,sunrise,thursday,workday,unknown,free,snowy,Canada,0
363,503,11,evening,thursday,workday,home,free,stormy,United Kingdom,0
154,74,416,morning,thursday,workday,unknown,free,cloudy,United Kingdom,392
87,21,243,evening,thursday,workday,unknown,free,sunny,United States,1003
302,25,36,afternoon,friday,workday,unknown,free,cloudy,United States,1051
45,21,14,afternoon,saturday,weekend,unknown,free,sunny,Spain,378
87,11,6,evening,monday,workday,unknown,free,sunny,United States,1028
363,126,2,morning,tuesday,workday,unknown,free,stormy,United Kingdom,0
151,374,12,afternoon,friday,workday,unknown,free,foggy,Australia,28
292,136,1,sunset,thursday,workday,unknown,free,unknown,unknown,0
56,934,4,afternoon,saturday,weekend,unknown,free,sunny,Mexico,724
39,26,6,night,friday,workday,home,free,cloudy,United States,1031
279,486,1,afternoon,friday,workday,unknown,free,cloudy,Spain,0
294,244,2,evening,friday,weekend,home,free,cloudy,United States,0
33,740,1,night,friday,workday,unknown,free,unknown,Ecuador,356
33,16,157,night,wednesday,workday,unknown,free,cloudy,Ecuador,356
27,511,3,afternoon,friday,workday,home,free,cloudy,Belgium,0
192,1843,15,morning,wednesday,workday,unknown,free,unknown,unknown,0
41,287,1,evening,sunday,weekend,unknown,free,sunny,Mexico,0
80,25,27,afternoon,thursday,workday,unknown,free,sunny,Spain,379
134,244,114,evening,saturday,weekend,home,free,cloudy,United States,0
33,31,1,noon,monday,workday,unknown,free,sunny,Ecuador,356
135,25,9,night,saturday,weekend,unknown,free,unknown,Spain,369
528,908,1,night,saturday,weekend,home,free,cloudy,United States,0
47,102,160,morning,saturday,weekend,unknown,free,cloudy,Peru,799
10,21,12,afternoon,tuesday,workday,unknown,free,sunny,Spain,373
113,465,61,evening,saturday,weekend,home,free,sunny,Spain,369
93,1090,1,night,thursday,workday,unknown,free,drizzle,Netherlands,0
50,9,31,afternoon,sunday,weekend,unknown,free,cloudy,Peru,799
172,21,6,evening,saturday,weekend,unknown,free,sunny,United Kingdom,401
130,312,1,morning,wednesday,workday,unknown,free,sunny,Lithuania,661
157,33,47,afternoon,tuesday,workday,unknown,free,cloudy,Japan,641
86,0,24,evening,saturday,weekend,home,free,sunny,United Kingdom,401
246,1778,2,sunset,thursday,workday,unknown,free,cloudy,United Kingdom,401
114,16,9,morning,friday,workday,unknown,free,sunny,United States,0
54,200,2,afternoon,friday,workday,unknown,free,unknown,Spain,0
110,9,29,afternoon,saturday,weekend,unknown,free,sunny,United States,0
245,483,2,morning,tuesday,workday,unknown,paid,unknown,United States,0
183,1844,8,evening,tuesday,workday,unknown,free,cloudy,United States,0
68,114,1,morning,sunday,weekend,unknown,free,cloudy,Israel,454
43,308,12,afternoon,thursday,workday,unknown,free,cloudy,United States,0
181,33,44,evening,tuesday,workday,unknown,free,sunny,Israel,454
9,16,31,morning,wednesday,workday,unknown,free,unknown,unknown,0
8,305,6,night,tuesday,workday,home,free,cloudy,Canada,129
190,20,28,evening,wednesday,workday,unknown,free,cloudy,Norway,0
41,1821,1,evening,sunday,weekend,unknown,free,sunny,Mexico,0
53,65,2,evening,friday,weekend,unknown,free,cloudy,Spain,369
96,100,18,afternoon,tuesday,workday,home,free,sunny,Canada,0
78,39,1,afternoon,sunday,weekend,unknown,free,stormy,Costa Rica,321
44,88,90,afternoon,wednesday,workday,work,free,sunny,Spain,0
23,17,35,morning,monday,workday,home,free,cloudy,United Kingdom,0
62,16,69,noon,monday,workday,unknown,free,stormy,unknown,0
201,16,1,evening,wednesday,workday,unknown,free,unknown,Spain,369
436,1845,6,afternoon,friday,workday,unknown,free,cloudy,United Kingdom,401
40,389,3,noon,monday,workday,home,paid,sunny,Spain,374
172,0,1,afternoon,thursday,workday,unknown,free,cloudy,Denmark,349
106,451,140,afternoon,sunday,weekend,unknown,free,rainy,Taiwan,970
11,1846,1,morning,wednesday,workday,unknown,free,unknown,unknown,0
32,27,65,night,friday,workday,home,free,sunny,Spain,373
370,92,7,afternoon,friday,workday,unknown,free,sunny,United States,0
133,21,9,noon,tuesday,workday,unknown,free,cloudy,United States,0
157,142,39,night,thursday,workday,unknown,free,sunny,Japan,641
106,9,32,noon,sunday,weekend,home,free,cloudy,Taiwan,964
106,59,1643,morning,saturday,weekend,home,free,cloudy,Taiwan,964
378,21,24,evening,saturday,weekend,home,free,cloudy,United States,0
215,78,526,noon,wednesday,workday,unknown,free,sunny,United States,0
24,448,3,evening,tuesday,workday,home,free,sunny,United States,0
128,5,10,evening,saturday,weekend,unknown,free,foggy,Peru,802
471,1038,9,evening,tuesday,workday,unknown,free,cloudy,Netherlands,0
532,102,1,night,monday,workday,unknown,free,cloudy,United States,1044
13,362,4,night,sunday,weekend,work,free,cloudy,United Kingdom,0
300,40,1,sunset,sunday,weekend,unknown,free,unknown,unknown,0
375,33,1,noon,saturday,weekend,unknown,free,cloudy,United States,1037
271,353,9,night,thursday,workday,unknown,free,unknown,unknown,0
96,552,1,sunset,wednesday,workday,unknown,free,drizzle,Canada,0
91,25,9,night,tuesday,workday,unknown,free,drizzle,Colombia,0
238,383,1,evening,wednesday,workday,unknown,free,unknown,unknown,0
159,1288,1,afternoon,sunday,weekend,unknown,free,foggy,Peru,799
365,314,12,noon,thursday,workday,unknown,free,sunny,Spain,369
444,783,2,noon,saturday,weekend,unknown,free,unknown,unknown,0
395,1847,8,evening,sunday,weekend,unknown,free,sunny,Australia,0
8,155,6,morning,thursday,workday,home,free,sunny,Canada,129
194,99,87,morning,thursday,workday,home,free,cloudy,New Zealand,789
4,21,4,evening,saturday,weekend,work,free,sunny,Switzerland,147
7,407,1,morning,thursday,workday,unknown,free,unknown,India,514
264,5,11,afternoon,saturday,weekend,unknown,free,rainy,Spain,0
90,67,1,morning,thursday,workday,home,free,foggy,United States,1003
276,40,144,night,tuesday,workday,unknown,free,unknown,unknown,0
175,696,2,evening,monday,workday,unknown,free,unknown,unknown,0
377,21,2,morning,friday,workday,unknown,free,foggy,Peru,799
89,17,4,evening,wednesday,workday,unknown,free,cloudy,Canada,128
134,99,1,afternoon,thursday,workday,unknown,free,unknown,United States,0
300,5,15,evening,thursday,workday,unknown,free,unknown,unknown,0
223,1112,1,evening,sunday,weekend,unknown,free,cloudy,Mexico,712
90,88,3,evening,sunday,weekend,unknown,free,cloudy,United States,1003
33,5,237,afternoon,wednesday,workday,unknown,free,cloudy,Ecuador,356
279,1638,1,morning,thursday,workday,unknown,free,cloudy,Spain,0
346,1388,1,night,tuesday,workday,unknown,free,foggy,Germany,0
86,175,36,afternoon,thursday,workday,unknown,paid,sunny,United Kingdom,401
15,1127,1753,noon,tuesday,workday,unknown,paid,cloudy,Peru,799
175,25,5,sunset,wednesday,workday,unknown,free,unknown,unknown,0
66,21,1,night,monday,workday,unknown,free,cloudy,United States,0
37,25,56,night,saturday,weekend,unknown,free,cloudy,Canada,128
265,263,288,afternoon,friday,workday,unknown,free,sunny,Poland,0
61,246,1,sunrise,monday,workday,unknown,free,unknown,unknown,0
160,21,6,morning,saturday,weekend,unknown,free,unknown,unknown,0
183,348,2,night,wednesday,workday,home,free,cloudy,United States,0
389,44,8,morning,saturday,weekend,home,free,sunny,United States,0
153,5,1,sunset,monday,workday,unknown,free,unknown,Mexico,728
71,497,6,night,wednesday,workday,home,free,sunny,United States,1022
154,9,16,morning,friday,workday,unknown,free,cloudy,United Kingdom,392
269,16,4,afternoon,wednesday,workday,unknown,free,cloudy,Serbia,0
296,640,8,noon,monday,workday,unknown,free,cloudy,Canada,132
131,25,18,morning,wednesday,workday,unknown,free,cloudy,Taiwan,973
64,3,1,afternoon,saturday,weekend,work,free,unknown,Spain,369
201,9,7,noon,wednesday,workday,unknown,free,cloudy,Spain,369
210,16,46,night,tuesday,workday,unknown,free,cloudy,Ireland,452
403,16,2,evening,friday,weekend,home,free,cloudy,Netherlands,784
72,21,15,evening,thursday,workday,unknown,free,unknown,unknown,0
359,25,3,sunrise,wednesday,workday,unknown,free,foggy,Peru,799
12,487,26,afternoon,monday,workday,unknown,paid,sunny,United States,0
232,20,2,sunset,sunday,weekend,unknown,free,cloudy,United States,1002
41,31,201,night,tuesday,workday,unknown,free,sunny,Mexico,690
173,25,6,morning,thursday,workday,unknown,free,cloudy,United States,1048
347,537,1,evening,sunday,weekend,unknown,free,cloudy,Peru,799
154,40,2,morning,thursday,workday,unknown,free,sunny,United Kingdom,392
180,319,3,evening,friday,weekend,unknown,free,sunny,Spain,369
126,1055,3,morning,friday,workday,home,free,cloudy,United States,0
14,958,14,evening,thursday,workday,unknown,free,rainy,Greece,410
133,115,46,evening,saturday,weekend,unknown,free,foggy,United States,0
528,246,1,night,saturday,weekend,home,free,cloudy,United States,0
126,1055,3,noon,monday,workday,unknown,free,cloudy,United States,0
395,102,2,sunrise,saturday,weekend,unknown,free,cloudy,Australia,0
269,616,7,afternoon,tuesday,workday,unknown,free,cloudy,Serbia,0
431,657,1,evening,sunday,weekend,unknown,free,rainy,Mexico,0
348,1569,7,noon,friday,workday,home,free,cloudy,Egypt,360
12,44,1011,evening,friday,weekend,home,free,sunny,United States,0
122,40,19,morning,thursday,workday,unknown,free,sunny,Spain,373
28,699,40,afternoon,tuesday,workday,work,free,cloudy,Slovenia,0
1,5,203,evening,sunday,weekend,unknown,free,sunny,Spain,369
185,11,11,afternoon,wednesday,workday,home,free,stormy,Belgium,38
161,711,1,morning,friday,workday,unknown,free,sunny,Spain,369
140,290,195,morning,tuesday,workday,unknown,free,unknown,unknown,0
126,94,7,evening,saturday,weekend,unknown,free,foggy,United States,0
54,5,193,noon,friday,workday,unknown,free,foggy,Spain,0
75,53,11,noon,monday,workday,unknown,free,cloudy,Poland,842
108,809,1,evening,tuesday,workday,home,paid,sunny,Germany,333
26,1848,1,evening,saturday,weekend,unknown,free,cloudy,Israel,0
85,1338,1,morning,saturday,weekend,unknown,free,unknown,United Kingdom,401
54,42,45,morning,thursday,workday,unknown,free,cloudy,Germany,331
123,1849,10,afternoon,saturday,weekend,home,free,sunny,United States,0
408,25,23,afternoon,monday,workday,unknown,free,cloudy,Italy,0
247,693,11,evening,monday,workday,unknown,free,unknown,unknown,0
182,1850,14,evening,tuesday,workday,unknown,free,unknown,unknown,0
140,1851,3,night,monday,workday,unknown,free,unknown,unknown,0
110,756,1218,sunset,wednesday,workday,unknown,free,cloudy,United States,1028
165,1852,33,morning,thursday,workday,unknown,free,foggy,Peru,799
158,9,32,afternoon,friday,workday,unknown,free,cloudy,France,386
246,5,4,night,saturday,weekend,unknown,free,unknown,United Kingdom,401
52,200,3,morning,monday,workday,unknown,free,cloudy,United Kingdom,390
358,1487,10,evening,monday,workday,unknown,free,cloudy,Germany,0
628,665,1,evening,saturday,weekend,unknown,free,cloudy,Australia,0
476,803,33,noon,thursday,workday,work,free,cloudy,Australia,31
564,25,1,night,wednesday,workday,unknown,free,sunny,Israel,454
288,16,8,night,saturday,weekend,unknown,free,unknown,unknown,0
435,16,1,night,tuesday,workday,home,free,cloudy,United States,0
60,39,59,morning,saturday,weekend,home,free,rainy,Italy,0
356,906,1,morning,friday,workday,home,free,rainy,United Kingdom,401
98,1853,32,afternoon,friday,workday,unknown,free,cloudy,Peru,799
147,11,24,morning,thursday,workday,unknown,free,cloudy,Spain,369
98,14,142,evening,monday,workday,unknown,free,cloudy,Peru,799
8,9,1,afternoon,sunday,weekend,home,free,sunny,Canada,129
38,1019,9,evening,friday,weekend,work,free,cloudy,United States,1000
87,385,1,evening,wednesday,workday,unknown,free,foggy,United States,1000
54,40,62,noon,friday,workday,unknown,free,sunny,Germany,331
21,453,1,morning,monday,workday,work,free,cloudy,Spain,369
10,16,21,noon,monday,workday,unknown,free,sunny,Spain,373
114,647,14,afternoon,monday,workday,home,free,cloudy,United States,0
20,1055,8,afternoon,wednesday,workday,unknown,free,cloudy,Lithuania,0
154,74,118,afternoon,tuesday,workday,unknown,free,cloudy,United Kingdom,392
326,9,3,afternoon,saturday,weekend,work,free,cloudy,France,386
34,16,117,afternoon,friday,workday,unknown,free,foggy,United Kingdom,0
215,844,3,morning,thursday,workday,unknown,free,foggy,United States,0
340,552,1,afternoon,sunday,weekend,unknown,free,sunny,Peru,793
258,72,1,evening,saturday,weekend,unknown,paid,cloudy,Spain,369
257,301,3,afternoon,friday,workday,unknown,free,sunny,United States,0
120,97,246,morning,monday,workday,unknown,free,cloudy,United States,0
